filename,path,label,mean_intensity,std_dev,variance,skewness,kurtosis,range_intensity,min_intensity,max_intensity,entropy_shannon,entropy_local,edge_density,edge_magnitude_mean,edge_magnitude_std,edge_orientation_std,haralick_contrast,haralick_dissimilarity,haralick_homogeneity,haralick_energy,haralick_correlation,haralick_asm,lbp_uniform_mean,lbp_variance,lbp_entropy,fractal_dim_higuchi,fractal_dim_katz,fractal_dim_dfa,fractal_dim_boxcount,lacunarity,wavelet_energy_approx,wavelet_energy_horizontal,wavelet_energy_vertical,wavelet_energy_diagonal,wavelet_entropy,tamura_coarseness,tamura_contrast,tamura_directionality,area_coverage,circularity,solidity,perimeter_complexity,fractal_equation,fractal_hurst_exponent,fractal_amplitude_scaling,fractal_goodness_of_fit,fractal_fitting_success,fractal_overlay_path
silk_20250824_185547.jpg,capture/images/silk/silk_20250824_185547.jpg,silk,29.447495,18.399505,338.541768,3.123661,14.50116,245,3,248,5.556828,5.556828,0.297409,0.079289,0.062836,1.811373,627.547777,14.875536,0.116832,0.032685,0.124865,0.001074,0.09593,7.72488,3.25678,1.959127,3.904967,0.943388,1.922562,1.010862,0.856811,0.044356,0.062412,0.036421,15.188233,136.74623,0.624824,1.811492,0.004555,0.007455,0.153234,41.056252,"fBm(H=0.900, σ=1.000)",0.9,0.999997,0.895498,1.0,fractal_overlays/silk_20250824_185547_fractal_overlay_20250831_153541.png
silk_20250824_185537.jpg,capture/images/silk/silk_20250824_185537.jpg,silk,30.822617,22.180028,491.953627,2.526256,8.940097,236,2,238,5.906146,5.906146,0.343506,0.099614,0.070424,1.808724,991.778563,20.045335,0.085082,0.024826,0.122576,0.00062,0.094537,8.222845,3.254881,1.959268,4.379144,0.930114,1.934517,1.013975,0.827148,0.057496,0.06981,0.045547,15.269641,198.39723,0.719602,1.810621,0.01078,0.002386,0.133126,72.578919,"fBm(H=0.236, σ=1.000)",0.235644,0.999962,0.87366,1.0,fractal_overlays/silk_20250824_185537_fractal_overlay_20250831_153547.png
satin_20250824_190048.jpg,capture/images/satin/satin_20250824_190048.jpg,satin,28.627258,33.475705,1120.622813,2.004068,5.200706,253,0,253,6.118103,6.118103,0.299301,0.159442,0.124781,1.69764,1405.085397,24.073591,0.116057,0.03855,0.375534,0.001531,0.098891,6.821051,3.197179,1.810706,4.050466,1.25546,1.912613,1.072445,0.868296,0.071257,0.04529,0.015157,15.001406,548.9009,1.169365,1.697904,0.002136,0.061455,0.43956,14.299668,"fBm(H=0.900, σ=1.000)",0.9,1.000003,0.85184,1.0,fractal_overlays/satin_20250824_190048_fractal_overlay_20250831_153553.png
satin_20250824_190103.jpg,capture/images/satin/satin_20250824_190103.jpg,satin,24.610687,37.44032,1401.777574,2.519797,6.92357,252,0,252,5.671831,5.671831,0.274918,0.170166,0.15445,1.700056,2000.986899,25.388954,0.158803,0.058024,0.297506,0.00344,0.098241,6.916792,3.180862,1.851166,4.181612,1.220582,1.876039,1.087768,0.772795,0.120556,0.078549,0.0281,15.042176,628.3217,1.521303,1.701173,0.000404,0.085177,0.281915,12.146301,"fBm(H=0.900, σ=1.000)",0.9,1.000011,0.867686,1.0,fractal_overlays/satin_20250824_190103_fractal_overlay_20250831_153559.png
satin_20250824_190058.jpg,capture/images/satin/satin_20250824_190058.jpg,satin,25.989197,36.790601,1353.548345,2.358841,6.377598,254,0,254,5.81313,5.81313,0.278381,0.17185,0.149353,1.692979,1817.390265,25.301677,0.147566,0.053288,0.328698,0.002908,0.098846,6.809429,3.180379,1.831297,4.116321,1.239674,1.888848,1.085513,0.814932,0.098581,0.065629,0.020859,15.014477,628.6406,1.415611,1.694152,0.000397,0.109487,0.320988,10.713318,"fBm(H=0.900, σ=1.000)",0.9,1.000006,0.901124,1.0,fractal_overlays/satin_20250824_190058_fractal_overlay_20250831_153604.png
satin_20250824_190108.jpg,capture/images/satin/satin_20250824_190108.jpg,satin,25.996933,37.259306,1388.255896,2.377527,6.396918,253,0,253,5.795765,5.795765,0.27713,0.173623,0.151649,1.693773,1893.413991,25.632411,0.148966,0.054289,0.322166,0.003018,0.098828,6.821229,3.180298,1.835623,4.153438,1.235135,1.887223,1.08512,0.805638,0.104401,0.068147,0.021814,15.022156,640.1431,1.433219,1.693928,0.000534,0.109228,0.316742,10.725995,"fBm(H=0.900, σ=1.000)",0.9,1.000003,0.89632,1.0,fractal_overlays/satin_20250824_190108_fractal_overlay_20250831_153610.png
satin_20250824_190053.jpg,capture/images/satin/satin_20250824_190053.jpg,satin,26.494965,38.006503,1444.494237,2.36581,6.255921,252,0,252,5.82403,5.82403,0.276932,0.177017,0.154962,1.693018,1985.12282,26.227302,0.147165,0.052805,0.323385,0.002855,0.098741,6.814678,3.183184,1.834844,4.182501,1.235319,1.885055,1.086906,0.808283,0.102502,0.067676,0.02154,15.01891,667.12805,1.43448,1.693146,0.000465,0.118507,0.317708,10.297546,"fBm(H=0.900, σ=1.000)",0.9,1.0,0.898546,1.0,fractal_overlays/satin_20250824_190053_fractal_overlay_20250831_153616.png
sock_20250824_201913.jpg,capture/images/sock/sock_20250824_201913.jpg,sock,104.607269,21.533594,463.695677,0.641282,0.366551,158,46,204,6.41492,6.41492,0.223206,0.06883,0.05439,1.963477,442.706345,14.555706,0.095725,0.018927,0.693022,0.000364,0.097485,7.046051,3.217175,1.788353,4.580627,1.151316,1.898095,1.01324,0.996187,0.000535,0.002834,0.000444,14.444621,345.72357,0.205852,1.963654,0.251732,0.022856,0.606292,23.447915,"fBm(H=0.900, σ=1.000)",0.9,1.000003,0.954052,1.0,fractal_overlays/sock_20250824_201913_fractal_overlay_20250831_153622.png
sock_20250824_201904.jpg,capture/images/sock/sock_20250824_201904.jpg,sock,99.719467,19.458947,378.650626,0.742763,0.869727,157,42,199,6.263198,6.263198,0.222122,0.068046,0.054569,1.964324,466.456579,14.843603,0.094668,0.020424,0.623509,0.000424,0.097136,7.175914,3.2221,1.797475,4.818743,1.138692,1.904496,1.008617,0.995642,0.000616,0.003227,0.000514,14.465183,262.11157,0.195137,1.963635,0.237885,0.025957,0.629835,22.002601,"fBm(H=0.900, σ=1.000)",0.9,1.0,0.96495,1.0,fractal_overlays/sock_20250824_201904_fractal_overlay_20250831_153628.png
sock_20250824_201859.jpg,capture/images/sock/sock_20250824_201859.jpg,sock,99.90564,19.301844,372.561164,0.750877,0.974421,156,44,200,6.252285,6.252286,0.221054,0.068238,0.054782,1.961841,466.398943,14.837238,0.095679,0.020521,0.6136,0.000428,0.096954,7.208798,3.224473,1.798492,4.87189,1.136019,1.907857,1.008071,0.995571,0.000628,0.003273,0.000528,14.468483,255.22095,0.193201,1.962663,0.237335,0.031034,0.65021,20.122736,"fBm(H=0.900, σ=1.000)",0.9,0.999997,0.962445,1.0,fractal_overlays/sock_20250824_201859_fractal_overlay_20250831_153633.png
sock_20250824_201854.jpg,capture/images/sock/sock_20250824_201854.jpg,sock,98.672424,19.073682,363.805353,0.779368,1.061523,156,43,199,6.230433,6.230434,0.220718,0.068281,0.054965,1.962562,476.537226,14.988086,0.094286,0.020701,0.60005,0.000435,0.09682,7.293202,3.229107,1.805958,4.865105,1.126495,1.906852,1.007823,0.995321,0.000662,0.00345,0.000566,14.477042,245.79439,0.193303,1.9634,0.245758,0.030994,0.657925,20.135776,"fBm(H=0.900, σ=1.000)",0.9,1.000002,0.962135,1.0,fractal_overlays/sock_20250824_201854_fractal_overlay_20250831_153639.png
sock_20250824_201908.jpg,capture/images/sock/sock_20250824_201908.jpg,sock,101.222992,19.678201,387.231586,0.71711,0.755214,150,46,196,6.281917,6.281916,0.222183,0.068386,0.054584,1.964359,482.493729,15.135839,0.093488,0.020183,0.631134,0.000414,0.09721,7.14499,3.222051,1.795532,4.907731,1.141283,1.901564,1.00879,0.995795,0.000591,0.003123,0.000491,14.460691,269.95233,0.194404,1.964645,0.220436,0.024361,0.634927,22.711932,"fBm(H=0.900, σ=1.000)",0.9,0.999996,0.967709,1.0,fractal_overlays/sock_20250824_201908_fractal_overlay_20250831_153645.png
denim_20250728_183724.jpg,capture/images/denim/denim_20250728_183724.jpg,denim,40.498627,30.728205,944.222563,1.262736,1.071731,195,1,196,6.572192,6.572192,0.249496,0.127487,0.096466,2.056353,1465.546439,26.844197,0.062423,0.017647,0.540792,0.000319,0.099046,6.570238,3.185359,1.772831,5.233251,1.131087,1.888805,1.04367,0.957511,0.005007,0.033701,0.003781,14.755938,580.5971,0.758747,2.054956,0.006775,0.04472,0.424677,16.763096,"fBm(H=0.900, σ=1.000)",0.9,1.0,0.979062,1.0,fractal_overlays/denim_20250728_183724_fractal_overlay_20250831_153651.png
denim_20250728_183719.jpg,capture/images/denim/denim_20250728_183719.jpg,denim,41.251831,31.386597,985.118466,1.224467,0.937134,197,1,198,6.605357,6.605357,0.250809,0.130719,0.097625,2.061021,1493.225506,27.25611,0.061011,0.017277,0.542458,0.000306,0.099174,6.591583,3.189994,1.772219,5.278595,1.131704,1.889339,1.043506,0.95765,0.005007,0.033555,0.003788,14.758585,606.47266,0.760853,2.0601,0.00721,0.052077,0.445965,15.53402,"fBm(H=0.900, σ=1.000)",0.9,1.000002,0.971055,1.0,fractal_overlays/denim_20250728_183719_fractal_overlay_20250831_153657.png
denim_20250728_183709.jpg,capture/images/denim/denim_20250728_183709.jpg,denim,43.325851,33.06776,1093.476783,1.13809,0.67734,197,1,198,6.699713,6.699714,0.255524,0.138899,0.101074,2.063853,1649.74769,28.979573,0.056419,0.016013,0.544748,0.000263,0.098789,6.673241,3.191901,1.769957,5.336979,1.130439,1.894411,1.043347,0.958088,0.004997,0.03315,0.003766,14.759607,674.0737,0.763234,2.062661,0.007645,0.030724,0.312539,20.224081,"fBm(H=0.900, σ=1.000)",0.9,0.999999,0.975059,1.0,fractal_overlays/denim_20250728_183709_fractal_overlay_20250831_153703.png
denim_20250728_183704.jpg,capture/images/denim/denim_20250728_183704.jpg,denim,45.308212,34.273677,1174.684958,1.092628,0.529122,197,1,198,6.765094,6.765094,0.257843,0.144889,0.1041,2.067649,1779.659747,30.258834,0.053274,0.015122,0.542968,0.000234,0.098863,6.657139,3.189076,1.769401,5.130894,1.128514,1.8956,1.040543,0.958266,0.004893,0.033093,0.003748,14.763022,722.1319,0.756456,2.065756,0.005989,0.050983,0.431556,15.69971,"fBm(H=0.900, σ=1.000)",0.9,1.000002,0.969289,1.0,fractal_overlays/denim_20250728_183704_fractal_overlay_20250831_153708.png
denim_20250728_183714.jpg,capture/images/denim/denim_20250728_183714.jpg,denim,43.930115,33.422863,1117.087798,1.098616,0.566951,195,0,195,6.727585,6.727585,0.257126,0.140896,0.101383,2.067932,1733.515149,29.86255,0.054095,0.015589,0.546093,0.000249,0.098801,6.675193,3.189248,1.76842,5.405826,1.130315,1.89837,1.042399,0.958703,0.004874,0.032717,0.003706,14.758497,688.8244,0.760819,2.067221,0.005844,0.069616,0.501309,13.435406,"fBm(H=0.900, σ=1.000)",0.9,1.0,0.972769,1.0,fractal_overlays/denim_20250728_183714_fractal_overlay_20250831_153714.png
puffer_polyester_20250824_191459.jpg,capture/images/puffer_polyester/puffer_polyester_20250824_191459.jpg,puffer_polyester,73.020111,26.427753,698.42614,1.518831,2.298932,180,32,212,6.408027,6.408027,0.367722,0.14738,0.081597,1.953631,2062.323656,32.832341,0.043824,0.015732,-0.01811,0.000249,0.094755,8.499319,3.271248,2.087361,6.06975,0.479227,1.949949,1.010384,0.92801,0.010667,0.056455,0.004868,15.086091,278.12802,0.361924,1.953034,0.182037,0.017321,0.656758,26.935007,"fBm(H=0.900, σ=1.000)",0.9,1.000011,0.672799,1.0,fractal_overlays/puffer_polyester_20250824_191459_fractal_overlay_20250831_153720.png
puffer_polyester_20250824_191504.jpg,capture/images/puffer_polyester/puffer_polyester_20250824_191504.jpg,puffer_polyester,73.282288,26.515081,703.049525,1.50875,2.21783,169,33,202,6.407062,6.407061,0.367218,0.146501,0.081338,1.954824,2246.811079,34.226131,0.04222,0.015825,-0.002175,0.000252,0.094694,8.514778,3.271955,2.086925,6.203948,0.478377,1.94918,1.012062,0.929164,0.010428,0.055538,0.00487,15.08091,286.64822,0.361821,1.954773,0.200317,0.01292,0.634126,31.187197,"fBm(H=0.900, σ=1.000)",0.9,1.0,0.6595,1.0,fractal_overlays/puffer_polyester_20250824_191504_fractal_overlay_20250831_153726.png
puffer_polyester_20250824_191449.jpg,capture/images/puffer_polyester/puffer_polyester_20250824_191449.jpg,puffer_polyester,74.894531,26.930636,725.25914,1.477319,2.118193,174,32,206,6.444749,6.444748,0.373535,0.149826,0.082233,1.949093,2240.165859,34.294591,0.041558,0.015314,-0.006272,0.000236,0.094652,8.52159,3.271587,2.08612,6.176052,0.481802,1.952304,1.011294,0.929941,0.010595,0.054723,0.004742,15.081328,293.72327,0.359581,1.948895,0.218864,0.020737,0.626231,24.616727,"fBm(H=0.900, σ=1.000)",0.9,1.000003,0.65054,1.0,fractal_overlays/puffer_polyester_20250824_191449_fractal_overlay_20250831_153732.png
puffer_polyester_20250824_191444.jpg,capture/images/puffer_polyester/puffer_polyester_20250824_191444.jpg,puffer_polyester,73.198608,26.016207,676.843001,1.465576,2.101251,167,31,198,6.400869,6.400869,0.382202,0.15005,0.081584,1.952405,2410.348685,35.659581,0.039784,0.015506,-0.071014,0.000242,0.094811,8.476299,3.271227,2.090223,6.603872,0.475447,1.955607,1.005054,0.927411,0.010885,0.05696,0.004743,15.092149,248.56636,0.355419,1.952682,0.072708,0.043328,0.76694,17.030206,"fBm(H=0.900, σ=1.000)",0.9,1.000008,0.682738,1.0,fractal_overlays/puffer_polyester_20250824_191444_fractal_overlay_20250831_153738.png
puffer_polyester_20250824_191454.jpg,capture/images/puffer_polyester/puffer_polyester_20250824_191454.jpg,puffer_polyester,71.249603,26.355873,694.632065,1.544245,2.375041,180,30,210,6.390958,6.390958,0.365067,0.146999,0.081993,1.95813,2085.404355,32.974332,0.043903,0.015999,-0.017091,0.000258,0.094867,8.46336,3.272438,2.089982,6.044705,0.473065,1.949349,1.011172,0.925327,0.010827,0.058941,0.004906,15.091029,278.07352,0.369909,1.958048,0.19664,0.019878,0.643433,25.143229,"fBm(H=0.900, σ=1.000)",0.9,1.0,0.667224,1.0,fractal_overlays/puffer_polyester_20250824_191454_fractal_overlay_20250831_153743.png
towel_20250706_183140.jpg,capture/images/towel/towel_20250706_183140.jpg,towel,109.608627,31.160414,970.971385,-0.031142,-0.663022,177,20,197,6.971403,6.971403,0.125076,0.040799,0.031272,1.867015,142.869571,8.011096,0.166624,0.019773,0.956002,0.000399,0.104238,3.892473,2.809511,1.342021,3.717737,1.714462,1.847347,1.051945,0.999214,0.000233,0.000421,0.000131,14.189012,920.5709,0.284288,1.869135,0.334816,0.181821,0.793365,8.313489,"fBm(H=0.900, σ=1.000)",0.9,1.000008,0.987377,1.0,fractal_overlays/towel_20250706_183140_fractal_overlay_20250831_153749.png
towel_20250706_170748.jpg,capture/images/towel/towel_20250706_170748.jpg,towel,109.045303,30.392659,923.713692,-0.244396,-0.723111,179,23,202,6.908493,6.908492,0.0979,0.03497,0.026972,1.81634,92.46834,6.404916,0.19904,0.022607,0.968617,0.000523,0.106262,3.023284,2.616512,1.277564,3.399276,1.784481,1.841924,1.051478,0.999585,0.000123,0.000228,6.3e-05,14.142852,884.0195,0.278716,1.815319,0.511383,0.173737,0.80519,8.504696,"fBm(H=0.900, σ=1.000)",0.9,1.000002,0.965058,1.0,fractal_overlays/towel_20250706_170748_fractal_overlay_20250831_153755.png
towel_20250705_193534.jpg,capture/images/towel/towel_20250705_193534.jpg,towel,8.497513,1.555058,2.418207,0.109322,-0.101971,11,3,14,2.680839,2.680839,0.0,0.002779,0.002136,1.905469,173.219005,7.944552,0.604245,0.285462,0.891912,0.081916,0.103031,4.360764,2.265028,1.467348,3.995008,1.499522,1.862763,1.013735,0.9983,0.000449,0.00099,0.000261,14.368846,2.1752028,0.183002,1.889879,0.261528,0.041234,0.563475,17.457362,"fBm(H=0.900, σ=1.000)",0.9,1.000003,0.96328,1.0,fractal_overlays/towel_20250705_193534_fractal_overlay_20250831_153801.png
towel_20250706_183117.jpg,capture/images/towel/towel_20250706_183117.jpg,towel,105.268173,29.530185,872.031828,0.217089,-0.719411,150,39,189,6.871331,6.871331,0.099976,0.040067,0.025379,2.01409,109.991307,7.740583,0.15376,0.020679,0.965371,0.00045,0.10791,2.086441,2.27849,1.151829,3.917303,1.924593,1.834222,1.032913,0.999927,2e-05,4.5e-05,8e-06,14.10785,820.0293,0.280523,2.020188,0.346413,0.040986,0.587136,17.510113,"fBm(H=0.900, σ=1.000)",0.9,1.000003,0.922774,1.0,fractal_overlays/towel_20250706_183117_fractal_overlay_20250831_153807.png
towel_20250706_170710.jpg,capture/images/towel/towel_20250706_170710.jpg,towel,88.539154,45.062331,2030.61364,0.354645,-0.710743,214,4,218,7.435964,7.435964,0.101837,0.045964,0.040409,1.895899,157.994346,7.748825,0.175077,0.017493,0.971496,0.000313,0.10691,2.656314,2.475719,1.223639,3.281131,1.843236,1.824411,1.149038,0.998599,0.00033,0.000881,0.00019,14.052927,1957.1199,0.508954,1.898523,0.318123,0.212289,0.79861,7.693801,"fBm(H=0.703, σ=1.000)",0.702863,0.999976,0.988092,1.0,fractal_overlays/towel_20250706_170710_fractal_overlay_20250831_153812.png
shirt_terrycloth_20250824_200839.jpg,capture/images/shirt_terrycloth/shirt_terrycloth_20250824_200839.jpg,shirt_terrycloth,111.031662,19.715206,388.689351,-0.106185,0.307346,159,30,189,6.341456,6.341456,0.237823,0.06639,0.04085,1.832297,365.658461,14.228678,0.082501,0.019512,0.741645,0.000385,0.098411,6.665937,3.219845,1.579234,4.357043,1.419819,1.915451,1.005059,0.997893,0.000591,0.001149,0.000367,14.408939,285.72906,0.177564,1.831454,0.267021,0.013628,0.589546,30.366242,"fBm(H=0.900, σ=1.000)",0.9,1.000005,0.987188,1.0,fractal_overlays/shirt_terrycloth_20250824_200839_fractal_overlay_20250831_153818.png
shirt_terrycloth_20250824_200849.jpg,capture/images/shirt_terrycloth/shirt_terrycloth_20250824_200849.jpg,shirt_terrycloth,113.258438,19.818687,392.780362,-0.227579,0.25566,156,26,182,6.345942,6.345943,0.238388,0.066874,0.040978,1.844301,400.527848,14.932212,0.078698,0.019261,0.739906,0.000375,0.09796,6.813082,3.230733,1.584373,4.930867,1.414181,1.920923,1.005552,0.997917,0.000587,0.001133,0.000363,14.409541,289.0886,0.174986,1.844358,0.193153,0.030243,0.623556,20.384077,"fBm(H=0.900, σ=1.000)",0.9,1.000003,0.97065,1.0,fractal_overlays/shirt_terrycloth_20250824_200849_fractal_overlay_20250831_153824.png
shirt_terrycloth_20250824_200844.jpg,capture/images/shirt_terrycloth/shirt_terrycloth_20250824_200844.jpg,shirt_terrycloth,108.643433,20.313971,412.657406,0.00273,0.236168,167,25,192,6.386499,6.386499,0.237671,0.065699,0.040549,1.826009,346.811242,13.841238,0.084478,0.019227,0.761724,0.000374,0.098473,6.632664,3.217402,1.574535,4.18075,1.42452,1.912678,1.007135,0.997867,0.000597,0.001165,0.000372,14.408044,311.4905,0.186978,1.825777,0.351578,0.015603,0.622519,28.379479,"fBm(H=0.900, σ=1.000)",0.9,1.000006,0.981597,1.0,fractal_overlays/shirt_terrycloth_20250824_200844_fractal_overlay_20250831_153830.png
shirt_terrycloth_20250824_200854.jpg,capture/images/shirt_terrycloth/shirt_terrycloth_20250824_200854.jpg,shirt_terrycloth,113.101837,19.414078,376.906408,-0.241654,0.299377,156,26,182,6.315702,6.315703,0.239273,0.066714,0.040941,1.841331,403.103594,14.976932,0.078636,0.019493,0.727362,0.000384,0.09787,6.904826,3.236716,1.591108,4.842207,1.405523,1.921824,1.004712,0.99783,0.000617,0.001166,0.000388,14.415985,273.2727,0.171651,1.840645,0.18911,0.013199,0.509937,30.855339,"fBm(H=0.900, σ=1.000)",0.9,0.999994,0.985615,1.0,fractal_overlays/shirt_terrycloth_20250824_200854_fractal_overlay_20250831_153836.png
shirt_terrycloth_20250824_200834.jpg,capture/images/shirt_terrycloth/shirt_terrycloth_20250824_200834.jpg,shirt_terrycloth,108.843216,19.423138,377.258301,-0.070412,0.291708,160,27,187,6.320422,6.320422,0.23616,0.065401,0.040392,1.832591,362.181849,14.138831,0.083309,0.019826,0.741834,0.000397,0.098399,6.628034,3.217582,1.576832,4.373246,1.422411,1.919191,1.005102,0.997891,0.000594,0.001155,0.000361,14.407702,277.31152,0.178451,1.832048,0.339981,0.015303,0.621264,28.65615,"fBm(H=0.900, σ=1.000)",0.9,1.000004,0.984867,1.0,fractal_overlays/shirt_terrycloth_20250824_200834_fractal_overlay_20250831_153842.png
linen_20250728_190221.jpg,capture/images/linen/linen_20250728_190221.jpg,linen,106.920181,25.58413,654.547691,0.181701,-0.458354,169,33,202,6.703451,6.703451,0.315689,0.103974,0.058125,1.890922,719.812623,20.567393,0.056205,0.013632,0.654755,0.000191,0.103695,4.559882,2.963113,1.838209,4.771327,0.998098,1.920426,1.017495,0.996987,0.000446,0.002431,0.000136,14.393938,466.48816,0.239283,1.897183,0.509155,0.020002,0.613208,25.06478,"fBm(H=0.900, σ=1.000)",0.9,1.000002,0.985435,1.0,fractal_overlays/linen_20250728_190221_fractal_overlay_20250831_153848.png
linen_20250728_190201.jpg,capture/images/linen/linen_20250728_190201.jpg,linen,100.513702,25.070977,628.553889,0.265762,-0.378449,156,30,186,6.670166,6.670166,0.314453,0.100349,0.056598,1.885473,793.986996,21.557318,0.054081,0.014104,0.663433,0.000204,0.103634,4.568424,2.964485,1.834125,4.765206,1.002082,1.915464,1.019517,0.996816,0.000467,0.002576,0.000141,14.397717,451.9802,0.249428,1.89206,0.43679,0.020045,0.661716,25.038079,"fBm(H=0.900, σ=1.000)",0.9,1.000005,0.990894,1.0,fractal_overlays/linen_20250728_190201_fractal_overlay_20250831_153853.png
linen_20250728_190216.jpg,capture/images/linen/linen_20250728_190216.jpg,linen,103.089981,25.752932,663.213507,0.2255,-0.438456,165,30,195,6.709069,6.709069,0.316208,0.101671,0.057094,1.889576,740.345014,20.835958,0.055684,0.013761,0.673336,0.000195,0.103628,4.571331,2.965141,1.837163,4.72785,0.998952,1.912938,1.0208,0.996895,0.000458,0.002508,0.000139,14.395,482.64227,0.24981,1.89501,0.465553,0.015949,0.591501,28.069633,"fBm(H=0.900, σ=1.000)",0.9,0.999997,0.980612,1.0,fractal_overlays/linen_20250728_190216_fractal_overlay_20250831_153859.png
linen_20250728_190206.jpg,capture/images/linen/linen_20250728_190206.jpg,linen,102.367126,26.149621,683.802657,0.261087,-0.417382,161,29,190,6.72847,6.72847,0.314316,0.099809,0.056046,1.889584,749.769248,20.97329,0.055684,0.013775,0.695263,0.000195,0.103745,4.531883,2.958145,1.834724,4.661041,1.002961,1.911012,1.023711,0.997033,0.000437,0.0024,0.000131,14.386573,509.6683,0.255449,1.895166,0.417465,0.012027,0.53097,32.324182,"fBm(H=0.900, σ=1.000)",0.9,1.000006,0.979649,1.0,fractal_overlays/linen_20250728_190206_fractal_overlay_20250831_153905.png
linen_20250728_190211.jpg,capture/images/linen/linen_20250728_190211.jpg,linen,98.29985,24.78813,614.451395,0.243161,-0.430969,164,28,192,6.652278,6.652278,0.314651,0.097531,0.054763,1.888511,702.727148,20.299486,0.057348,0.014312,0.675837,0.000211,0.103709,4.546171,2.959569,1.837016,4.615535,1.000437,1.913194,1.021685,0.99688,0.000463,0.002517,0.00014,14.394682,448.39935,0.252169,1.894485,0.454506,0.016272,0.577325,27.789598,"fBm(H=0.900, σ=1.000)",0.9,1.000005,0.978249,1.0,fractal_overlays/linen_20250728_190211_fractal_overlay_20250831_153911.png
